attendance_id,employee_id,attendance_month,month_start_date,working_days,days_present,days_absent,annual_leave_days,sick_leave_days,unpaid_leave_days,other_leave_days,total_leave_days,late_arrivals,early_departures,overtime_hours,attendance_rate_pct
ATT-001977,EMP-0391,2025-05,1/5/2025,21,16,0,1,0,4,0,5,0,0,11.5,76.19
ATT-001978,EMP-0392,2025-05,1/5/2025,21,21,0,0,0,0,0,0,0,0,21.5,100
ATT-001979,EMP-0393,2025-05,1/5/2025,21,21,0,0,0,0,0,0,0,0,24.5,100
ATT-001980,EMP-0394,2025-05,1/5/2025,21,21,0,0,0,0,0,0,0,0,0,100
ATT-001981,EMP-0395,2025-05,1/5/2025,21,19,2,0,0,0,0,0,0,0,0,90.48
ATT-001982,EMP-0398,2025-05,1/5/2025,21,21,0,0,0,0,0,0,0,0,0,100
ATT-001983,EMP-0399,2025-05,1/5/2025,21,11,0,10,0,0,0,10,0,0,19,52.38
ATT-001984,EMP-0400,2025-05,1/5/2025,21,15,0,6,0,0,0,6,0,0,25,71.43
ATT-001985,EMP-0402,2025-05,1/5/2025,21,21,0,0,0,0,0,0,5,3,0,100
ATT-001986,EMP-0403,2025-05,1/5/2025,21,21,0,0,0,0,0,0,0,0,0,100
ATT-001987,EMP-0405,2025-05,1/5/2025,21,21,0,0,0,0,0,0,2,1,5.5,100
ATT-001988,EMP-0406,2025-05,1/5/2025,21,21,0,0,0,0,0,0,0,0,0,100
ATT-001989,EMP-0407,2025-05,1/5/2025,21,20,0,0,1,0,0,1,0,0,0,95.24
ATT-001990,EMP-0409,2025-05,1/5/2025,21,21,0,0,0,0,0,0,0,0,0,100
ATT-001991,EMP-0410,2025-05,1/5/2025,21,21,0,0,0,0,0,0,0,0,3,100
ATT-001992,EMP-0411,2025-05,1/5/2025,21,21,0,0,0,0,0,0,0,0,0,100
ATT-001993,EMP-0412,2025-05,1/5/2025,21,21,0,0,0,0,0,0,0,0,21,100
ATT-001994,EMP-0413,2025-05,1/5/2025,21,21,0,0,0,0,0,0,6,0,0,100
ATT-001995,EMP-0414,2025-05,1/5/2025,21,21,0,0,0,0,0,0,2,0,0,100
ATT-001996,EMP-0415,2025-05,1/5/2025,21,21,0,0,0,0,0,0,0,0,0,100
ATT-001997,EMP-0416,2025-05,1/5/2025,21,21,0,0,0,0,0,0,0,0,23.5,100
ATT-001998,EMP-0417,2025-05,1/5/2025,21,19,2,0,0,0,0,0,0,0,0,90.48
ATT-001999,EMP-0419,2025-05,1/5/2025,21,19,0,0,0,2,0,2,0,2,0,90.48
ATT-002000,EMP-0420,2025-05,1/5/2025,21,14,0,7,0,0,0,7,4,0,17.5,66.67
ATT-002001,EMP-0421,2025-05,1/5/2025,21,13,1,7,0,0,0,7,2,0,11,61.9
ATT-002002,EMP-0422,2025-05,1/5/2025,21,12,0,9,0,0,0,9,6,0,19.5,57.14
ATT-002003,EMP-0423,2025-05,1/5/2025,21,21,0,0,0,0,0,0,0,0,0,100
ATT-002004,EMP-0424,2025-05,1/5/2025,21,16,0,5,0,0,0,5,0,0,0,76.19
ATT-002005,EMP-0425,2025-05,1/5/2025,21,17,0,4,0,0,0,4,0,0,9.5,80.95
ATT-002006,EMP-0426,2025-05,1/5/2025,21,21,0,0,0,0,0,0,4,0,0,100
ATT-002007,EMP-0427,2025-05,1/5/2025,21,17,1,0,3,0,0,3,0,3,3,80.95
ATT-002008,EMP-0428,2025-05,1/5/2025,21,17,0,2,0,2,0,4,0,0,0,80.95
ATT-002009,EMP-0429,2025-05,1/5/2025,21,21,0,0,0,0,0,0,1,0,0,100
ATT-002010,EMP-0430,2025-05,1/5/2025,21,21,0,0,0,0,0,0,0,0,13.5,100
ATT-002011,EMP-0431,2025-05,1/5/2025,21,21,0,0,0,0,0,0,1,0,11,100
ATT-002012,EMP-0432,2025-05,1/5/2025,21,21,0,0,0,0,0,0,0,0,0,100
ATT-002013,EMP-0433,2025-05,1/5/2025,21,20,1,0,0,0,0,0,0,0,0,95.24
ATT-002014,EMP-0434,2025-05,1/5/2025,21,21,0,0,0,0,0,0,0,0,0,100
ATT-002015,EMP-0435,2025-05,1/5/2025,21,21,0,0,0,0,0,0,4,0,0,100
ATT-002016,EMP-0436,2025-05,1/5/2025,21,21,0,0,0,0,0,0,0,0,0,100
ATT-002017,EMP-0438,2025-05,1/5/2025,21,18,0,0,3,0,0,3,0,0,0,85.71
ATT-002018,EMP-0439,2025-05,1/5/2025,21,9,0,10,2,0,0,12,0,3,0,42.86
ATT-002019,EMP-0440,2025-05,1/5/2025,21,16,0,5,0,0,0,5,0,2,0,76.19
ATT-002020,EMP-0441,2025-05,1/5/2025,21,21,0,0,0,0,0,0,0,0,0,100
ATT-002021,EMP-0442,2025-05,1/5/2025,21,21,0,0,0,0,0,0,0,0,0,100
ATT-002022,EMP-0443,2025-05,1/5/2025,21,21,0,0,0,0,0,0,5,3,0,100
ATT-002023,EMP-0444,2025-05,1/5/2025,21,18,0,0,3,0,0,3,5,2,17.5,85.71
ATT-002024,EMP-0445,2025-05,1/5/2025,21,21,0,0,0,0,0,0,4,0,4,100
ATT-002025,EMP-0446,2025-05,1/5/2025,21,18,0,0,3,0,0,3,0,0,0,85.71
ATT-002026,EMP-0448,2025-05,1/5/2025,21,21,0,0,0,0,0,0,0,0,3.5,100
ATT-002027,EMP-0449,2025-05,1/5/2025,21,19,0,0,0,0,2,2,0,2,0,90.48
ATT-002028,EMP-0450,2025-05,1/5/2025,21,19,0,0,2,0,0,2,0,0,0,90.48
ATT-002029,EMP-0451,2025-05,1/5/2025,21,21,0,0,0,0,0,0,5,1,0,100
ATT-002030,EMP-0452,2025-05,1/5/2025,21,21,0,0,0,0,0,0,0,1,0,100
ATT-002031,EMP-0453,2025-05,1/5/2025,21,21,0,0,0,0,0,0,6,0,15.5,100
ATT-002032,EMP-0454,2025-05,1/5/2025,21,21,0,0,0,0,0,0,0,0,0,100
ATT-002033,EMP-0455,2025-05,1/5/2025,21,21,0,0,0,0,0,0,4,0,17,100
ATT-002034,EMP-0457,2025-05,1/5/2025,21,21,0,0,0,0,0,0,0,0,0,100
ATT-002035,EMP-0458,2025-05,1/5/2025,21,10,0,10,1,0,0,11,0,0,24.5,47.62
ATT-002036,EMP-0459,2025-05,1/5/2025,21,21,0,0,0,0,0,0,0,4,0,100
ATT-002037,EMP-0460,2025-05,1/5/2025,21,21,0,0,0,0,0,0,0,3,0,100
ATT-002038,EMP-0461,2025-05,1/5/2025,21,21,0,0,0,0,0,0,5,0,0,100
ATT-002039,EMP-0462,2025-05,1/5/2025,21,19,0,0,2,0,0,2,4,0,23,90.48
ATT-002040,EMP-0463,2025-05,1/5/2025,21,21,0,0,0,0,0,0,0,0,21,100
ATT-002041,EMP-0464,2025-05,1/5/2025,21,19,0,2,0,0,0,2,0,0,14,90.48
ATT-002042,EMP-0465,2025-05,1/5/2025,21,20,0,0,0,1,0,1,0,0,16.5,95.24
ATT-002043,EMP-0466,2025-05,1/5/2025,21,21,0,0,0,0,0,0,0,0,21,100
ATT-002044,EMP-0467,2025-05,1/5/2025,21,21,0,0,0,0,0,0,0,3,0,100
ATT-002045,EMP-0468,2025-05,1/5/2025,21,17,0,4,0,0,0,4,0,0,7,80.95
ATT-002046,EMP-0469,2025-05,1/5/2025,21,12,0,9,0,0,0,9,0,0,8.5,57.14
ATT-002047,EMP-0470,2025-05,1/5/2025,21,21,0,0,0,0,0,0,3,0,0,100
ATT-002048,EMP-0471,2025-05,1/5/2025,21,18,0,0,3,0,0,3,2,0,0,85.71
ATT-002049,EMP-0472,2025-05,1/5/2025,21,21,0,0,0,0,0,0,3,0,0,100
ATT-002050,EMP-0473,2025-05,1/5/2025,21,21,0,0,0,0,0,0,1,0,0,100
ATT-002051,EMP-0474,2025-05,1/5/2025,21,21,0,0,0,0,0,0,0,0,0,100
ATT-002052,EMP-0475,2025-05,1/5/2025,21,21,0,0,0,0,0,0,0,0,0,100
ATT-002053,EMP-0476,2025-05,1/5/2025,21,21,0,0,0,0,0,0,0,0,0,100
ATT-002054,EMP-0478,2025-05,1/5/2025,21,21,0,0,0,0,0,0,0,0,0,100
ATT-002055,EMP-0480,2025-05,1/5/2025,21,17,2,0,0,0,2,2,0,0,0,80.95
ATT-002056,EMP-0481,2025-05,1/5/2025,21,21,0,0,0,0,0,0,1,0,19.5,100
ATT-002057,EMP-0482,2025-05,1/5/2025,21,21,0,0,0,0,0,0,0,3,0,100
ATT-002058,EMP-0483,2025-05,1/5/2025,21,21,0,0,0,0,0,0,3,0,0,100
ATT-002059,EMP-0484,2025-05,1/5/2025,21,19,0,0,2,0,0,2,0,0,0,90.48
ATT-002060,EMP-0485,2025-05,1/5/2025,21,19,2,0,0,0,0,0,0,3,0,90.48
ATT-002061,EMP-0487,2025-05,1/5/2025,21,21,0,0,0,0,0,0,0,0,24,100
ATT-002062,EMP-0488,2025-05,1/5/2025,21,21,0,0,0,0,0,0,0,0,0,100
ATT-002063,EMP-0489,2025-05,1/5/2025,21,19,2,0,0,0,0,0,0,0,8.5,90.48
ATT-002064,EMP-0490,2025-05,1/5/2025,21,18,0,0,3,0,0,3,5,0,0,85.71
ATT-002065,EMP-0491,2025-05,1/5/2025,21,21,0,0,0,0,0,0,0,0,0,100
ATT-002066,EMP-0492,2025-05,1/5/2025,21,17,0,4,0,0,0,4,0,0,0,80.95
ATT-002067,EMP-0493,2025-05,1/5/2025,21,21,0,0,0,0,0,0,0,0,0,100
ATT-002068,EMP-0494,2025-05,1/5/2025,21,21,0,0,0,0,0,0,0,0,0,100
ATT-002069,EMP-0495,2025-05,1/5/2025,21,12,0,9,0,0,0,9,0,0,0,57.14
ATT-002070,EMP-0497,2025-05,1/5/2025,21,21,0,0,0,0,0,0,0,0,0,100
ATT-002071,EMP-0498,2025-05,1/5/2025,21,20,0,0,0,1,0,1,0,0,0,95.24
ATT-002072,EMP-0499,2025-05,1/5/2025,21,21,0,0,0,0,0,0,4,0,0,100
ATT-002073,EMP-0500,2025-05,1/5/2025,21,21,0,0,0,0,0,0,0,0,0,100
ATT-002074,EMP-0001,2025-06,1/6/2025,18,18,0,0,0,0,0,0,0,0,0,100
ATT-002075,EMP-0003,2025-06,1/6/2025,18,18,0,0,0,0,0,0,0,0,0,100
ATT-002076,EMP-0005,2025-06,1/6/2025,18,18,0,0,0,0,0,0,0,3,0,100
ATT-002077,EMP-0006,2025-06,1/6/2025,18,16,0,0,2,0,0,2,6,0,0,88.89
ATT-002078,EMP-0007,2025-06,1/6/2025,18,18,0,0,0,0,0,0,5,3,2.5,100
ATT-002079,EMP-0008,2025-06,1/6/2025,18,18,0,0,0,0,0,0,0,0,0,100
ATT-002080,EMP-0009,2025-06,1/6/2025,18,18,0,0,0,0,0,0,0,0,6,100
ATT-002081,EMP-0010,2025-06,1/6/2025,18,8,0,10,0,0,0,10,3,0,0,44.44
ATT-002082,EMP-0014,2025-06,1/6/2025,18,18,0,0,0,0,0,0,5,0,0,100
ATT-002083,EMP-0015,2025-06,1/6/2025,18,18,0,0,0,0,0,0,1,0,10,100
ATT-002084,EMP-0016,2025-06,1/6/2025,18,18,0,0,0,0,0,0,0,0,0,100
ATT-002085,EMP-0017,2025-06,1/6/2025,18,14,0,4,0,0,0,4,0,3,0,77.78
ATT-002086,EMP-0018,2025-06,1/6/2025,18,18,0,0,0,0,0,0,0,0,14,100
ATT-002087,EMP-0019,2025-06,1/6/2025,18,15,0,0,3,0,0,3,0,0,0,83.33
ATT-002088,EMP-0020,2025-06,1/6/2025,18,18,0,0,0,0,0,0,2,0,24.5,100
ATT-002089,EMP-0021,2025-06,1/6/2025,18,18,0,0,0,0,0,0,2,0,0,100
ATT-002090,EMP-0022,2025-06,1/6/2025,18,12,0,6,0,0,0,6,4,0,18.5,66.67
ATT-002091,EMP-0023,2025-06,1/6/2025,18,18,0,0,0,0,0,0,0,0,0,100
ATT-002092,EMP-0024,2025-06,1/6/2025,18,8,0,10,0,0,0,10,0,3,0,44.44
ATT-002093,EMP-0025,2025-06,1/6/2025,18,18,0,0,0,0,0,0,0,4,10,100
ATT-002094,EMP-0026,2025-06,1/6/2025,18,10,0,8,0,0,0,8,4,0,0,55.56
ATT-002095,EMP-0027,2025-06,1/6/2025,18,17,0,0,1,0,0,1,1,0,0,94.44
ATT-002096,EMP-0028,2025-06,1/6/2025,18,18,0,0,0,0,0,0,0,0,0,100
ATT-002097,EMP-0029,2025-06,1/6/2025,18,18,0,0,0,0,0,0,6,0,21.5,100
ATT-002098,EMP-0030,2025-06,1/6/2025,18,18,0,0,0,0,0,0,0,3,0,100
ATT-002099,EMP-0031,2025-06,1/6/2025,18,16,2,0,0,0,0,0,0,0,0,88.89
ATT-002100,EMP-0032,2025-06,1/6/2025,18,18,0,0,0,0,0,0,0,0,20,100
ATT-002101,EMP-0034,2025-06,1/6/2025,18,16,0,1,1,0,0,2,0,0,17,88.89
ATT-002102,EMP-0035,2025-06,1/6/2025,18,18,0,0,0,0,0,0,0,0,19,100
ATT-002103,EMP-0036,2025-06,1/6/2025,18,18,0,0,0,0,0,0,0,0,0,100
ATT-002104,EMP-0037,2025-06,1/6/2025,18,18,0,0,0,0,0,0,6,3,0,100
ATT-002105,EMP-0038,2025-06,1/6/2025,18,18,0,0,0,0,0,0,0,1,0,100
ATT-002106,EMP-0039,2025-06,1/6/2025,18,18,0,0,0,0,0,0,0,0,7,100
ATT-002107,EMP-0040,2025-06,1/6/2025,18,14,0,4,0,0,0,4,6,0,0,77.78
ATT-002108,EMP-0041,2025-06,1/6/2025,18,10,0,8,0,0,0,8,0,0,21,55.56
ATT-002109,EMP-0042,2025-06,1/6/2025,18,18,0,0,0,0,0,0,6,0,22,100
ATT-002110,EMP-0043,2025-06,1/6/2025,18,12,0,6,0,0,0,6,0,0,20,66.67
ATT-002111,EMP-0044,2025-06,1/6/2025,18,18,0,0,0,0,0,0,0,3,0,100
ATT-002112,EMP-0045,2025-06,1/6/2025,18,16,0,0,2,0,0,2,0,4,22,88.89
ATT-002113,EMP-0046,2025-06,1/6/2025,18,18,0,0,0,0,0,0,0,0,25.5,100
ATT-002114,EMP-0047,2025-06,1/6/2025,18,18,0,0,0,0,0,0,0,0,8,100
ATT-002115,EMP-0048,2025-06,1/6/2025,18,16,0,0,0,0,2,2,0,2,0,88.89
ATT-002116,EMP-0049,2025-06,1/6/2025,18,18,0,0,0,0,0,0,0,0,0,100
ATT-002117,EMP-0050,2025-06,1/6/2025,18,18,0,0,0,0,0,0,1,0,18,100
ATT-002118,EMP-0051,2025-06,1/6/2025,18,18,0,0,0,0,0,0,0,0,25,100
ATT-002119,EMP-0052,2025-06,1/6/2025,18,18,0,0,0,0,0,0,0,0,6,100
ATT-002120,EMP-0053,2025-06,1/6/2025,18,18,0,0,0,0,0,0,0,0,4,100
ATT-002121,EMP-0055,2025-06,1/6/2025,18,16,0,0,2,0,0,2,0,3,0,88.89
ATT-002122,EMP-0056,2025-06,1/6/2025,18,18,0,0,0,0,0,0,6,0,17.5,100
ATT-002123,EMP-0057,2025-06,1/6/2025,18,18,0,0,0,0,0,0,0,0,0,100
ATT-002124,EMP-0058,2025-06,1/6/2025,18,12,0,4,2,0,0,6,0,0,0,66.67
ATT-002125,EMP-0059,2025-06,1/6/2025,18,18,0,0,0,0,0,0,2,2,19.5,100
ATT-002126,EMP-0060,2025-06,1/6/2025,18,18,0,0,0,0,0,0,0,2,0,100
ATT-002127,EMP-0061,2025-06,1/6/2025,18,9,2,5,2,0,0,7,0,0,14.5,50
ATT-002128,EMP-0062,2025-06,1/6/2025,18,18,0,0,0,0,0,0,0,0,20,100
ATT-002129,EMP-0064,2025-06,1/6/2025,18,13,0,5,0,0,0,5,2,0,0,72.22
ATT-002130,EMP-0065,2025-06,1/6/2025,18,18,0,0,0,0,0,0,0,0,0,100
ATT-002131,EMP-0066,2025-06,1/6/2025,18,9,0,9,0,0,0,9,1,0,0,50
ATT-002132,EMP-0067,2025-06,1/6/2025,18,16,1,0,1,0,0,1,0,0,12,88.89
ATT-002133,EMP-0068,2025-06,1/6/2025,18,17,0,0,1,0,0,1,0,1,13.5,94.44
ATT-002134,EMP-0069,2025-06,1/6/2025,18,18,0,0,0,0,0,0,0,0,0,100
ATT-002135,EMP-0070,2025-06,1/6/2025,18,16,0,0,2,0,0,2,0,2,0,88.89
ATT-002136,EMP-0071,2025-06,1/6/2025,18,18,0,0,0,0,0,0,0,0,14.5,100
ATT-002137,EMP-0072,2025-06,1/6/2025,18,18,0,0,0,0,0,0,3,0,9,100
ATT-002138,EMP-0073,2025-06,1/6/2025,18,18,0,0,0,0,0,0,0,0,0,100
ATT-002139,EMP-0074,2025-06,1/6/2025,18,18,0,0,0,0,0,0,5,4,0,100
ATT-002140,EMP-0077,2025-06,1/6/2025,18,12,0,6,0,0,0,6,0,0,16,66.67
ATT-002141,EMP-0079,2025-06,1/6/2025,18,18,0,0,0,0,0,0,0,1,4.5,100
ATT-002142,EMP-0080,2025-06,1/6/2025,18,18,0,0,0,0,0,0,0,0,5,100
ATT-002143,EMP-0081,2025-06,1/6/2025,18,11,0,6,1,0,0,7,0,0,0,61.11
ATT-002144,EMP-0082,2025-06,1/6/2025,18,13,0,4,1,0,0,5,2,0,0,72.22
ATT-002145,EMP-0083,2025-06,1/6/2025,18,18,0,0,0,0,0,0,6,4,22.5,100
ATT-002146,EMP-0084,2025-06,1/6/2025,18,10,0,8,0,0,0,8,0,0,0,55.56
ATT-002147,EMP-0085,2025-06,1/6/2025,18,18,0,0,0,0,0,0,2,0,11,100
ATT-002148,EMP-0086,2025-06,1/6/2025,18,13,0,0,1,4,0,5,0,0,0,72.22
ATT-002149,EMP-0087,2025-06,1/6/2025,18,17,0,1,0,0,0,1,0,4,0,94.44
ATT-002150,EMP-0088,2025-06,1/6/2025,18,15,0,0,3,0,0,3,3,0,0,83.33
ATT-002151,EMP-0089,2025-06,1/6/2025,18,18,0,0,0,0,0,0,0,3,0,100
ATT-002152,EMP-0092,2025-06,1/6/2025,18,17,0,1,0,0,0,1,5,0,0,94.44
ATT-002153,EMP-0093,2025-06,1/6/2025,18,18,0,0,0,0,0,0,0,0,0,100
ATT-002154,EMP-0095,2025-06,1/6/2025,18,18,0,0,0,0,0,0,0,0,7.5,100
ATT-002155,EMP-0097,2025-06,1/6/2025,18,9,0,9,0,0,0,9,5,2,0,50
ATT-002156,EMP-0098,2025-06,1/6/2025,18,18,0,0,0,0,0,0,0,0,17,100
ATT-002157,EMP-0099,2025-06,1/6/2025,18,18,0,0,0,0,0,0,4,3,23.5,100
ATT-002158,EMP-0100,2025-06,1/6/2025,18,10,0,8,0,0,0,8,0,0,24.5,55.56
ATT-002159,EMP-0102,2025-06,1/6/2025,18,18,0,0,0,0,0,0,0,3,6.5,100
ATT-002160,EMP-0103,2025-06,1/6/2025,18,18,0,0,0,0,0,0,5,0,24,100
ATT-002161,EMP-0104,2025-06,1/6/2025,18,18,0,0,0,0,0,0,0,0,24,100
ATT-002162,EMP-0105,2025-06,1/6/2025,18,18,0,0,0,0,0,0,3,0,0,100
ATT-002163,EMP-0106,2025-06,1/6/2025,18,18,0,0,0,0,0,0,0,0,0,100
ATT-002164,EMP-0107,2025-06,1/6/2025,18,16,2,0,0,0,0,0,0,0,0,88.89
ATT-002165,EMP-0108,2025-06,1/6/2025,18,11,0,7,0,0,0,7,0,0,0,61.11
ATT-002166,EMP-0112,2025-06,1/6/2025,18,18,0,0,0,0,0,0,0,2,8,100
ATT-002167,EMP-0113,2025-06,1/6/2025,18,18,0,0,0,0,0,0,0,0,0,100
ATT-002168,EMP-0114,2025-06,1/6/2025,18,13,0,5,0,0,0,5,0,0,11.5,72.22
ATT-002169,EMP-0116,2025-06,1/6/2025,18,18,0,0,0,0,0,0,0,0,5.5,100
ATT-002170,EMP-0117,2025-06,1/6/2025,18,15,0,0,3,0,0,3,0,1,0,83.33
ATT-002171,EMP-0118,2025-06,1/6/2025,18,18,0,0,0,0,0,0,0,1,0,100
ATT-002172,EMP-0119,2025-06,1/6/2025,18,18,0,0,0,0,0,0,0,0,7,100
ATT-002173,EMP-0120,2025-06,1/6/2025,18,15,0,3,0,0,0,3,3,3,4.5,83.33
ATT-002174,EMP-0121,2025-06,1/6/2025,18,18,0,0,0,0,0,0,0,0,0,100
ATT-002175,EMP-0122,2025-06,1/6/2025,18,18,0,0,0,0,0,0,0,0,15.5,100
ATT-002176,EMP-0123,2025-06,1/6/2025,18,8,0,10,0,0,0,10,5,0,0,44.44
ATT-002177,EMP-0124,2025-06,1/6/2025,18,16,2,0,0,0,0,0,6,0,0,88.89
ATT-002178,EMP-0126,2025-06,1/6/2025,18,16,2,0,0,0,0,0,0,0,6.5,88.89
ATT-002179,EMP-0127,2025-06,1/6/2025,18,16,0,0,2,0,0,2,0,0,22,88.89
ATT-002180,EMP-0129,2025-06,1/6/2025,18,18,0,0,0,0,0,0,0,0,0,100
ATT-002181,EMP-0130,2025-06,1/6/2025,18,18,0,0,0,0,0,0,6,0,0,100
ATT-002182,EMP-0131,2025-06,1/6/2025,18,18,0,0,0,0,0,0,4,0,0,100
ATT-002183,EMP-0132,2025-06,1/6/2025,18,18,0,0,0,0,0,0,0,0,0,100
ATT-002184,EMP-0133,2025-06,1/6/2025,18,18,0,0,0,0,0,0,4,0,0,100
ATT-002185,EMP-0134,2025-06,1/6/2025,18,13,0,5,0,0,0,5,0,0,0,72.22
ATT-002186,EMP-0135,2025-06,1/6/2025,18,18,0,0,0,0,0,0,0,0,0,100
ATT-002187,EMP-0136,2025-06,1/6/2025,18,16,2,0,0,0,0,0,6,1,18.5,88.89
ATT-002188,EMP-0137,2025-06,1/6/2025,18,18,0,0,0,0,0,0,0,0,0,100
ATT-002189,EMP-0138,2025-06,1/6/2025,18,16,0,0,2,0,0,2,0,0,0,88.89
ATT-002190,EMP-0140,2025-06,1/6/2025,18,18,0,0,0,0,0,0,2,0,25,100
ATT-002191,EMP-0141,2025-06,1/6/2025,18,18,0,0,0,0,0,0,2,0,0,100
ATT-002192,EMP-0142,2025-06,1/6/2025,18,17,0,1,0,0,0,1,5,2,7,94.44
ATT-002193,EMP-0145,2025-06,1/6/2025,18,18,0,0,0,0,0,0,6,0,14,100
ATT-002194,EMP-0146,2025-06,1/6/2025,18,10,0,8,0,0,0,8,0,0,0,55.56
ATT-002195,EMP-0148,2025-06,1/6/2025,18,18,0,0,0,0,0,0,5,0,0,100
ATT-002196,EMP-0149,2025-06,1/6/2025,18,18,0,0,0,0,0,0,0,0,7.5,100
ATT-002197,EMP-0150,2025-06,1/6/2025,18,18,0,0,0,0,0,0,6,0,22.5,100
ATT-002198,EMP-0151,2025-06,1/6/2025,18,18,0,0,0,0,0,0,0,0,0,100
ATT-002199,EMP-0152,2025-06,1/6/2025,18,17,0,0,0,1,0,1,5,0,9.5,94.44
ATT-002200,EMP-0153,2025-06,1/6/2025,18,18,0,0,0,0,0,0,0,0,19.5,100
ATT-002201,EMP-0155,2025-06,1/6/2025,18,18,0,0,0,0,0,0,0,0,0,100
ATT-002202,EMP-0157,2025-06,1/6/2025,18,18,0,0,0,0,0,0,4,0,18,100
ATT-002203,EMP-0158,2025-06,1/6/2025,18,18,0,0,0,0,0,0,3,0,0,100
ATT-002204,EMP-0159,2025-06,1/6/2025,18,18,0,0,0,0,0,0,0,0,0,100
ATT-002205,EMP-0160,2025-06,1/6/2025,18,18,0,0,0,0,0,0,0,0,0,100
ATT-002206,EMP-0161,2025-06,1/6/2025,18,18,0,0,0,0,0,0,0,2,0,100
ATT-002207,EMP-0162,2025-06,1/6/2025,18,18,0,0,0,0,0,0,0,1,24,100
ATT-002208,EMP-0163,2025-06,1/6/2025,18,18,0,0,0,0,0,0,0,0,0,100
ATT-002209,EMP-0164,2025-06,1/6/2025,18,18,0,0,0,0,0,0,0,0,0,100
ATT-002210,EMP-0165,2025-06,1/6/2025,18,17,0,1,0,0,0,1,0,3,19.5,94.44
ATT-002211,EMP-0167,2025-06,1/6/2025,18,14,0,4,0,0,0,4,0,0,20.5,77.78
ATT-002212,EMP-0168,2025-06,1/6/2025,18,18,0,0,0,0,0,0,0,0,0,100
ATT-002213,EMP-0169,2025-06,1/6/2025,18,18,0,0,0,0,0,0,0,0,0,100
ATT-002214,EMP-0170,2025-06,1/6/2025,18,18,0,0,0,0,0,0,0,0,22,100
ATT-002215,EMP-0171,2025-06,1/6/2025,18,18,0,0,0,0,0,0,0,0,8,100
ATT-002216,EMP-0172,2025-06,1/6/2025,18,15,0,3,0,0,0,3,2,0,0,83.33
ATT-002217,EMP-0173,2025-06,1/6/2025,18,18,0,0,0,0,0,0,2,0,0,100
ATT-002218,EMP-0174,2025-06,1/6/2025,18,18,0,0,0,0,0,0,0,4,8,100
ATT-002219,EMP-0175,2025-06,1/6/2025,18,18,0,0,0,0,0,0,0,4,0,100
ATT-002220,EMP-0176,2025-06,1/6/2025,18,18,0,0,0,0,0,0,2,0,15.5,100
ATT-002221,EMP-0177,2025-06,1/6/2025,18,12,0,6,0,0,0,6,0,0,0,66.67
ATT-002222,EMP-0178,2025-06,1/6/2025,18,18,0,0,0,0,0,0,0,0,0,100
ATT-002223,EMP-0179,2025-06,1/6/2025,18,18,0,0,0,0,0,0,0,0,24,100
ATT-002224,EMP-0180,2025-06,1/6/2025,18,15,0,0,3,0,0,3,3,0,0,83.33
ATT-002225,EMP-0182,2025-06,1/6/2025,18,8,0,9,1,0,0,10,0,0,0,44.44
ATT-002226,EMP-0183,2025-06,1/6/2025,18,18,0,0,0,0,0,0,3,0,0,100
ATT-002227,EMP-0184,2025-06,1/6/2025,18,18,0,0,0,0,0,0,1,0,0,100
ATT-002228,EMP-0186,2025-06,1/6/2025,18,17,0,1,0,0,0,1,0,0,0,94.44
ATT-002229,EMP-0187,2025-06,1/6/2025,18,17,1,0,0,0,0,0,4,1,0,94.44
ATT-002230,EMP-0188,2025-06,1/6/2025,18,13,0,5,0,0,0,5,0,3,0,72.22
ATT-002231,EMP-0189,2025-06,1/6/2025,18,13,0,5,0,0,0,5,0,3,0,72.22
ATT-002232,EMP-0190,2025-06,1/6/2025,18,18,0,0,0,0,0,0,5,0,0,100
ATT-002233,EMP-0191,2025-06,1/6/2025,18,17,0,0,0,0,1,1,4,0,0,94.44
ATT-002234,EMP-0193,2025-06,1/6/2025,18,18,0,0,0,0,0,0,0,3,0,100
ATT-002235,EMP-0194,2025-06,1/6/2025,18,10,0,8,0,0,0,8,1,2,0,55.56
ATT-002236,EMP-0195,2025-06,1/6/2025,18,18,0,0,0,0,0,0,0,0,0,100
ATT-002237,EMP-0196,2025-06,1/6/2025,18,13,0,5,0,0,0,5,4,0,3,72.22
ATT-002238,EMP-0197,2025-06,1/6/2025,18,12,0,6,0,0,0,6,0,0,11,66.67
ATT-002239,EMP-0198,2025-06,1/6/2025,18,6,0,9,0,0,3,12,3,0,0,33.33
ATT-002240,EMP-0199,2025-06,1/6/2025,18,16,0,0,2,0,0,2,3,0,23.5,88.89
ATT-002241,EMP-0200,2025-06,1/6/2025,18,18,0,0,0,0,0,0,5,0,7.5,100
ATT-002242,EMP-0201,2025-06,1/6/2025,18,18,0,0,0,0,0,0,4,0,0,100
ATT-002243,EMP-0202,2025-06,1/6/2025,18,18,0,0,0,0,0,0,0,0,0,100
ATT-002244,EMP-0203,2025-06,1/6/2025,18,13,0,5,0,0,0,5,2,0,0,72.22
ATT-002245,EMP-0205,2025-06,1/6/2025,18,17,0,1,0,0,0,1,0,0,21,94.44
ATT-002246,EMP-0207,2025-06,1/6/2025,18,18,0,0,0,0,0,0,0,0,0,100
ATT-002247,EMP-0209,2025-06,1/6/2025,18,17,1,0,0,0,0,0,0,0,4.5,94.44
